1.0 0.03760796305859489
2.0 0.04935661949424007
3.0 0.07313381615514825
4.0 0.09448693713601712
5.0 0.11172047792019696
6.0 0.12583349774218772
7.0 0.13754413433532697
8.0 0.14747025502156946
9.0 0.15607520952682294
10.0 0.1636819493441185
11.0 0.1705144166111745
12.0 0.17673119118159952
13.0 0.1824475873143264
14.0 0.18774960018840806
15.0 0.19270282637345576
16.0 0.1973583207659843
17.0 0.20175654257071096
18.0 0.20593007576035866
19.0 0.20990554412907098
20.0 0.21370498524164427
21.0 0.21734685256849182
22.0 0.22084675586300856
23.0 0.22421801304909988
24.0 0.22747206469830553
25.0 0.23061878921552156
26.0 0.23366674905257706
27.0 0.23662339266815532
28.0 0.23949523175480644
29.0 0.24228800775646392
30.0 0.24500685600857033
31.0 0.24765647047030914
32.0 0.25024126756816817
33.0 0.25276554454349626
34.0 0.25523362603956273
35.0 0.2576499923723959
36.0 0.26001938372641487
37.0 0.2623468760431669
38.0 0.2646379262684855
39.0 0.26689838658457726
40.0 0.2691344890492888
41.0 0.2713528035527689
42.0 0.27356017310930164
43.0 0.2757636312179661
44.0 0.27797030637412934
45.0 0.28018731884518516
46.0 0.28242167459642353
47.0 0.2846801608284415
48.0 0.2869692470236157
49.0 0.2892949947470301
50.0 0.29166297875089064
51.0 0.29407822122727906
52.0 0.29654514037270713
53.0 0.2990675137919228
54.0 0.3016484566965628
55.0 0.3042904143591895
56.0 0.3069951678731887
57.0 0.3097638519473219
58.0 0.31259698323168555
59.0 0.31549449752299813
60.0 0.31845579412855257
61.0 0.321479785667035
62.0 0.32456495164368154
63.0 0.32770939424279116
64.0 0.33091089492208353
65.0 0.33416697056012706
66.0 0.3374749280875747
67.0 0.3408319167186981
68.0 0.34423497708152245
69.0 0.3476810867191917
70.0 0.35116720159483733
71.0 0.35469029337590746
72.0 0.35824738240003584
73.0 0.3618355663301785
74.0 0.36545204459492553
75.0 0.36909413877958913
76.0 0.37275930918736416
77.0 0.3764451678275932
78.0 0.3801494881149799
79.0 0.3838702115767829
80.0 0.3876054518714679
81.0 0.39135349641951617
82.0 0.3951128059392055
83.0 0.3988820121679552
84.0 0.4026599140334587
85.0 0.4064454725220501
86.0 0.4102378044711615
87.0 0.41403617549438104
88.0 0.4178399922265281
89.0 0.42164879405755473
90.0 0.4254622445050903
91.0 0.4292801223573615
92.0 0.4331023127024816
93.0 0.4369287979431763
94.0 0.4407596488834648
95.0 0.44459501595931533
96.0 0.44843512067477115
97.0 0.45228024729355937
98.0 0.4561307348271229
99.0 0.459986969351884
100.0 0.46384937668050846
