1 0.0002197684799729186
2 0.00010068195666122114
3 6.165655840877253e-05
4 5.69088480920983e-05
5 4.351583104912458e-05
6 3.431753773756958e-05
7 2.890229530563716e-05
8 2.5275536283795974e-05
9 2.251664947310771e-05
10 2.030134668656475e-05
11 1.849040502560755e-05
12 1.6995796018736772e-05
13 1.574740203238801e-05
14 1.4675927623776687e-05
15 1.3703480895831353e-05
16 1.2819533653465377e-05
17 1.2504311896983988e-05
18 1.4569578103153031e-05
19 2.134407765183237e-05
20 3.3290117293767846e-05
21 4.946713603283268e-05
22 6.815598610549637e-05
23 8.667732546247472e-05
24 0.00010126860942778504
25 0.00010718975515998169
26 9.920894599944001e-05
27 7.385857077769389e-05
28 5.144869899124041e-05
29 0.00011762028541407118
30 0.0002542079909396536
31 0.00044698532909222537
32 0.0006998733556877227
33 0.001018503397855296
34 0.0014082634608877668
35 0.0018738838086725734
36 0.0024192969086506417
37 0.0030475857303801494
38 0.00376097589337339
39 0.0045608555073439385
40 0.0054478142241714215
41 0.006421695782339113
42 0.007481659680160133
43 0.008626248494995756
44 0.009853458046587263
45 0.011160808171435548
46 0.012545412361258492
47 0.014004044933624052
48 0.015533204754411115
49 0.017129174825178225
50 0.018788077290557145
51 0.020505923616690673
52 0.022278659848517034
53 0.024102206976225574
54 0.025972496535237817
55 0.027885501633932618
56 0.02983726365375344
57 0.031823914900052076
58 0.03384169750305163
59 0.035886978878657674
60 0.0379562640608432
61 0.04004620521302149
62 0.04215360861661101
63 0.04427543942216357
64 0.046408824432894576
65 0.04855105317342071
66 0.0506995774784399
67 0.052852009817303695
68 0.05500612055195494
69 0.05715983430738718
70 0.05931122561599505
71 0.06145851398034145
72 0.06360005848268734
73 0.06573435205484245
74 0.06786001550761042
75 0.06997579140651637
76 0.07208053786846669
77 0.07417322234337598
78 0.07625291543494545
79 0.07831878480610864
80 0.08037008920687888
81 0.08240617265510145
82 0.08442645879490132
83 0.0864304454517145
84 0.08841769939847802
85 0.09038785134320568
86 0.0923405911446319
87 0.09427566325984693
88 0.0961928624247901
89 0.09809202956690495
90 0.09997304794682621
91 0.10183583952502295
92 0.10368036154781349
93 0.10550660334622139
94 0.1073145833405882
95 0.1091043462430881
96 0.11087596045005998
97 0.11262951561564856
98 0.11436512039827613
99 0.11608290037131001
100 0.11778299608930214
